region,hid,pid,age,sclfsato,nhood_mistrust,urban,female,hhtenure,hiqual3,worry_crime,cons,denom
6,1875,1980,48,4,2.25,0,1,1,1,1,1,1
6,1876,1981,55,6,2.75,1,0,2,3,0,1,1
6,1877,1982,40,3,2,1,1,1,2,1,1,1
6,1878,1983,25,6,2.5,1,0,3,1,0,1,1
6,1879,1984,80,,1.25,0,0,1,2,0,1,1
6,1880,1985,41,2,1.25,0,1,1,2,0,1,1
6,1881,1986,46,4,3,0,1,3,2,1,1,1
6,1882,1987,36,3,2.25,1,0,2,2,0,1,1
6,1883,1988,24,6,2.5,1,0,3,1,0,1,1
6,1884,1989,59,3,2.75,1,1,2,1,1,1,1
6,1885,1990,74,1,2,1,1,3,2,0,1,1
6,1886,1991,40,6,3,1,1,2,3,1,1,1
6,1887,1992,67,2,2.25,0,0,1,2,1,1,1
6,1888,1993,52,6,2,0,0,2,3,1,1,1
6,1889,1994,50,2,2.75,1,1,1,2,0,1,1
6,1890,1995,72,1,4.333333,1,1,1,1,0,1,1
6,1891,1996,69,1,1.5,0,1,1,2,1,1,1
6,1892,1997,16,6,2,0,0,1,3,0,1,1
6,1893,1998,22,6,2,1,0,1,1,0,1,1
6,1894,1999,18,6,2.25,1,1,3,2,0,1,1
6,1895,2000,42,4,2.5,1,0,3,1,0,1,1
6,1896,2001,30,2,2.5,0,0,3,2,1,1,1
6,1897,2002,21,6,3.75,0,0,2,2,1,1,1
6,1898,2003,62,7,1.75,0,1,1,2,0,1,1
6,1899,2004,53,,3,1,1,2,3,1,1,1
6,1900,2005,50,6,2.25,1,0,1,1,0,1,1
6,1900,2006,22,6,3,1,1,1,2,1,1,1
6,1901,2007,53,6,2.25,1,1,1,2,1,1,1
6,1902,2008,64,6,2.25,0,0,3,2,1,1,1
6,1903,2009,65,6,2.25,1,0,1,2,0,1,1
6,1904,2010,27,3,3,1,1,1,2,0,1,1
6,1905,2011,40,1,1,0,1,3,1,0,1,1
6,1906,2012,59,5,2,0,1,1,1,0,1,1
6,1907,2013,19,4,4.75,1,1,1,2,1,1,1
6,1908,2014,68,6,1,0,0,1,3,0,1,1
6,1909,2015,79,6,2,0,0,1,2,0,1,1
6,1910,2016,52,4,2.25,0,1,1,1,0,1,1
6,1911,2017,74,6,1.25,0,1,1,1,0,1,1
6,1912,2018,74,6,2,1,0,1,2,0,1,1
6,1913,2019,51,6,2.75,1,1,3,2,0,1,1
6,1914,2020,30,4,3.25,1,0,3,2,1,1,1
6,1915,2021,42,6,2,1,0,3,2,1,1,1
6,1916,2022,82,4,2.5,1,1,1,2,0,1,1
6,1917,2023,36,6,2.75,1,1,1,1,0,1,1
6,1918,2024,78,6,2.5,0,0,1,1,0,1,1
6,1919,2025,37,6,2.25,1,1,1,1,1,1,1
6,1920,2026,56,4,2,1,1,1,1,1,1,1
6,1921,2027,61,6,2.5,1,0,1,2,1,1,1
6,1922,2028,21,5,3.75,1,0,3,2,1,1,1
6,1923,2029,47,5,3.5,0,0,2,2,0,1,1
6,1924,2030,19,2,2,1,1,3,2,1,1,1
6,1925,2031,68,6,2.75,1,1,1,3,1,1,1
6,1925,2032,72,1,3.25,1,0,1,2,1,1,1
6,1926,2033,83,5,1.25,1,1,1,3,0,1,1
6,1927,2034,74,,2.75,1,0,3,3,0,1,1
6,1928,2035,46,6,2,1,1,1,2,1,1,1
6,1929,2036,60,7,4,0,0,1,1,0,1,1
6,1930,2037,82,6,2,0,0,1,2,0,1,1
6,1931,2038,46,6,1.5,0,0,1,2,0,1,1
6,1932,2039,44,7,3,0,1,3,2,0,1,1
6,1933,2040,37,5,4,1,1,1,2,1,1,1
6,1934,2041,72,6,2.25,1,1,1,3,0,1,1
6,1935,2042,37,4,2.5,1,0,1,1,1,1,1
6,1936,2043,41,6,2,0,1,3,1,0,1,1
6,1937,2044,29,6,2.75,1,1,1,1,0,1,1
6,1938,2045,72,7,2,1,0,1,2,1,1,1
6,1939,2046,66,6,2.5,0,1,1,1,0,1,1
6,1940,2047,48,6,2,1,1,3,2,0,1,1
6,1941,2048,23,6,3.5,1,0,2,2,1,1,1
6,1942,2049,43,3,1.75,1,1,1,2,0,1,1
6,1943,2050,49,2,2,1,1,1,2,0,1,1
6,1944,2051,23,3,2,1,0,2,2,0,1,1
6,1945,2052,49,3,2.75,1,0,1,2,1,1,1
6,1946,2053,62,4,2,1,0,1,3,0,1,1
6,1947,2054,46,5,2.75,1,1,1,1,0,1,1
6,1948,2055,18,6,2.5,1,1,1,2,1,1,1
6,1949,2056,61,6,3.25,1,0,1,1,0,1,1
6,1950,2057,17,6,2.5,1,0,1,2,0,1,1
7,1951,2058,45,6,2.75,1,1,1,1,1,1,1
7,1952,2059,40,4,3,1,1,2,3,1,1,1
7,1953,2060,37,,2.5,1,1,1,1,1,1,1
7,1954,2061,46,4,3.5,1,0,2,1,1,1,1
7,1955,2062,16,6,2,1,0,1,2,0,1,1
7,1956,2063,70,7,2,1,0,1,1,0,1,1
7,1957,2064,30,5,2.5,1,1,3,1,1,1,1
7,1958,2065,17,4,2.25,1,1,1,,1,1,1
7,1959,2066,24,4,3.5,1,1,3,2,1,1,1
7,1960,2067,30,6,2,1,1,3,1,1,1,1
7,1961,2068,45,3,2,1,0,1,1,1,1,1
7,1962,2069,52,3,4,1,0,2,2,1,1,1
7,1963,2070,29,6,4.25,1,1,2,1,1,1,1
7,1964,2071,54,6,2.75,1,1,1,2,0,1,1
7,1965,2072,35,5,2.5,1,1,2,2,1,1,1
7,1966,2073,18,7,3,1,1,2,2,0,1,1
7,1967,2074,50,5,2,1,0,2,1,0,1,1
7,1968,2075,55,5,2.75,1,1,1,2,0,1,1
7,1969,2076,80,6,2.25,1,0,1,3,1,1,1
7,1970,2077,59,3,1.75,0,1,1,2,1,1,1
7,1971,2078,42,6,2.25,1,0,1,2,1,1,1
7,1972,2079,22,7,2.25,1,0,2,3,0,1,1
7,1973,2080,31,6,3.25,1,1,2,2,0,1,1
7,1974,2081,35,5,2,1,1,1,1,0,1,1
7,1975,2082,43,3,2.75,1,1,2,2,1,1,1
7,1976,2083,57,3,3,1,1,1,1,1,1,1
7,1977,2084,48,5,3.5,1,1,2,2,1,1,1
7,1978,2085,52,6,3,1,1,1,1,1,1,1
7,1979,2086,48,,2.5,1,1,2,1,1,1,1
7,1980,2087,51,6,1.5,1,1,1,1,1,1,1
7,1981,2088,36,5,2.5,1,0,1,2,1,1,1
7,1982,2089,48,5,2.5,1,0,1,1,1,1,1
7,1983,2090,67,5,2.25,1,1,1,1,0,1,1
7,1984,2091,62,6,2.5,1,1,1,1,0,1,1
7,1985,2092,30,7,2.5,1,1,1,1,0,1,1
7,1986,2093,59,2,3,1,0,1,2,1,1,1
7,1987,2094,35,1,1.25,1,1,1,1,1,1,1
7,1988,2095,33,3,3,1,1,1,1,1,1,1
7,1989,2096,57,3,3,1,0,2,1,1,1,1
7,1990,2097,22,7,2.666667,1,1,3,1,1,1,1
7,1991,2098,17,3,2.75,1,1,1,2,1,1,1
7,1992,2099,65,7,1.75,1,1,1,1,1,1,1
7,1993,2100,67,7,2.25,1,0,1,1,1,1,1
7,1994,2101,34,6,1,1,0,1,1,1,1,1
7,1995,2102,41,4,2.5,1,0,,2,0,1,1
7,1996,2103,51,6,3,1,0,3,1,0,1,1
7,1996,2104,25,7,2.25,1,0,3,2,0,1,1
7,1997,2105,19,5,2.5,1,0,1,2,0,1,1
7,1998,2106,28,3,2.25,1,1,3,1,1,1,1
7,1999,2107,54,5,2.5,1,0,1,1,0,1,1
7,2000,2108,72,6,2,1,1,1,2,1,1,1
7,2001,2109,30,6,1.75,1,1,1,2,1,1,1
7,2002,2110,49,6,2.25,1,0,3,1,1,1,1
7,2003,2111,41,6,2,1,0,1,2,1,1,1
7,2003,2112,38,6,2.25,1,1,1,2,0,1,1
7,2004,2113,67,6,2.25,1,0,1,1,0,1,1
7,2005,2114,39,7,2,1,1,1,2,1,1,1
7,2006,2115,41,6,2,1,1,1,2,1,1,1
7,2007,2116,28,6,2.25,1,1,1,2,1,1,1
7,2008,2117,26,3,3.75,1,0,3,1,1,1,1
7,2009,2118,42,6,2.5,1,0,3,1,1,1,1
7,2010,2119,44,6,2.75,1,1,1,1,0,1,1
7,2011,2120,51,6,2.25,1,1,1,1,0,1,1
7,2012,2121,24,7,2.25,1,1,2,2,0,1,1
7,2013,2122,45,6,1.75,1,0,1,1,1,1,1
7,2014,2123,37,6,1.75,1,0,1,1,0,1,1
7,2015,2124,66,4,3,1,0,1,2,1,1,1
7,2016,2125,19,6,3.25,1,1,1,2,0,1,1
7,2017,2126,50,6,2.5,1,0,3,2,0,1,1
7,2018,2127,45,5,2,1,0,1,1,1,1,1
7,2019,2128,41,7,1,1,1,2,1,0,1,1
7,2020,2129,68,7,2.75,1,1,2,1,1,1,1
7,2021,2130,51,1,2.25,1,1,2,2,0,1,1
7,2022,2131,56,4,2.75,1,1,1,3,0,1,1
7,2023,2132,83,6,2,1,1,1,1,1,1,1
7,2024,2133,46,3,2.75,1,0,1,1,1,1,1
7,2025,2134,29,5,2.5,1,1,1,1,0,1,1
7,2026,2135,19,7,2.25,1,0,1,2,0,1,1
7,2027,2136,40,6,1.75,1,1,1,1,0,1,1
7,2028,2137,30,5,2.5,1,1,3,1,1,1,1
7,2029,2138,56,4,3,1,1,2,3,0,1,1
7,2030,2139,43,6,2.75,1,1,2,2,0,1,1
7,2031,2140,37,3,3.25,1,0,3,1,1,1,1
7,2032,2141,38,5,2.5,1,1,1,1,1,1,1
7,2033,2142,67,6,3,1,0,1,3,1,1,1
7,2034,2143,61,,2.25,1,1,1,2,1,1,1
7,2035,2144,37,5,1.666667,1,0,3,2,0,1,1
7,2036,2145,42,6,2,1,1,2,1,1,1,1
7,2037,2146,40,6,2,1,0,1,1,1,1,1
7,2038,2147,84,6,2.25,1,0,1,1,0,1,1
7,2038,2148,77,6,2,1,1,1,2,1,1,1
7,2039,2149,61,6,2,1,0,1,1,1,1,1
7,2040,2150,46,7,2.5,1,0,3,2,1,1,1
7,2041,2151,40,6,3.5,1,0,1,2,1,1,1
7,2042,2152,67,3,2.25,1,1,1,2,0,1,1
7,2043,2153,79,6,2.75,1,0,2,3,1,1,1
7,2044,2154,27,5,2,1,0,1,1,1,1,1
7,2045,2155,41,2,2,1,1,1,2,1,1,1
7,2046,2156,73,,2.25,1,1,1,1,0,1,1
7,2047,2157,48,5,2.75,1,1,1,2,1,1,1
7,2048,2158,42,6,2.25,1,0,1,1,0,1,1
7,2049,2159,38,2,1.5,1,0,3,3,1,1,1
7,2049,2160,17,4,2,1,1,3,2,0,1,1
7,2050,2161,32,6,2.5,1,0,2,1,1,1,1
7,2051,2162,21,6,2,1,0,1,2,0,1,1
7,2052,2163,46,6,4,1,0,3,1,1,1,1
7,2053,2164,67,6,2.25,1,1,1,2,1,1,1
7,2054,2165,49,2,2,1,0,1,2,1,1,1
7,2055,2166,62,6,3.25,1,1,2,2,1,1,1
7,2056,2167,18,3,4,1,1,1,2,1,1,1
7,2057,2168,69,5,2.75,1,1,3,2,0,1,1
7,2058,2169,66,6,2,1,1,1,1,1,1,1
7,2059,2170,49,6,3,1,0,1,2,0,1,1
7,2060,2171,61,6,2,1,0,2,2,0,1,1
7,2061,2172,69,,2,1,0,2,2,1,1,1
7,2062,2173,48,2,1.5,1,0,1,1,1,1,1
7,2063,2174,24,2,2.75,1,1,2,2,0,1,1
7,2064,2175,30,5,2.666667,1,0,1,1,1,1,1
7,2065,2176,29,5,2.25,1,0,3,1,1,1,1
7,2066,2177,26,3,2,1,1,3,1,1,1,1
7,2067,2178,76,6,2.25,1,1,2,3,0,1,1
7,2068,2179,49,6,2,1,1,1,3,0,1,1
7,2069,2180,48,4,3.75,1,1,1,1,1,1,1
7,2070,2181,47,5,2.5,1,0,1,1,0,1,1
7,2071,2182,26,3,3.25,1,1,2,2,0,1,1
7,2072,2183,57,7,1.75,1,0,1,1,0,1,1
7,2073,2184,27,7,2,1,0,2,3,1,1,1
7,2074,2185,18,2,2,1,0,1,2,1,1,1
7,2075,2186,60,4,2,1,1,1,1,1,1,1
7,2076,2187,42,6,2,1,1,1,2,1,1,1
7,2077,2188,21,6,1.5,1,0,1,2,0,1,1
7,2078,2189,25,6,2.5,1,1,3,2,0,1,1
7,2079,2190,52,3,3,1,1,1,2,0,1,1
7,2080,2191,63,6,2.25,1,1,1,2,1,1,1
7,2081,2192,38,4,3,1,0,1,1,1,1,1
7,2081,2193,32,6,2,1,1,1,1,1,1,1
7,2082,2194,35,6,2.333333,1,0,1,1,1,1,1
7,2083,2195,52,6,2.5,1,0,2,3,0,1,1
7,2084,2196,47,6,3,1,1,1,2,0,1,1
7,2085,2197,34,3,2.25,1,1,1,2,1,1,1
7,2086,2198,51,4,2.25,1,0,1,1,0,1,1
7,2087,2199,56,2,2,1,1,1,2,1,1,1
7,2088,2200,28,7,2.5,1,1,1,1,1,1,1
7,2089,2201,31,5,2,1,0,3,1,1,1,1
7,2090,2202,78,6,2,1,0,1,2,0,1,1
7,2091,2203,48,5,3.25,1,1,1,2,1,1,1
7,2092,2204,50,2,2.75,1,1,,1,1,1,1
7,2093,2205,43,5,3,1,0,1,1,1,1,1
7,2094,2206,30,6,2,1,1,1,1,1,1,1
7,2095,2207,70,7,2.25,1,0,1,1,0,1,1
7,2096,2208,42,5,2.25,1,1,2,2,1,1,1
7,2097,2209,42,6,2.25,1,1,1,1,1,1,1
7,2098,2210,20,7,3.75,1,0,2,1,1,1,1
7,2099,2211,32,6,2.75,1,0,1,1,1,1,1
7,2100,2212,51,3,1.75,1,1,3,1,0,1,1
7,2101,2213,63,6,2.25,1,1,1,1,1,1,1
7,2102,2214,90,,2.25,1,0,1,3,0,1,1
7,2103,2215,55,5,3,1,1,1,1,0,1,1
7,2104,2216,36,3,3.25,1,1,1,1,1,1,1
7,2105,2217,27,6,2.5,1,1,3,1,0,1,1
7,2106,2218,43,6,1.5,1,1,3,1,1,1,1
7,2107,2219,41,,3,1,1,2,3,0,1,1
7,2108,2220,20,1,2,1,1,2,2,1,1,1
7,2109,2221,40,5,2,1,0,3,1,1,1,1
7,2110,2222,37,3,3,1,0,1,1,1,1,1
7,2111,2223,19,6,2.25,1,1,1,2,1,1,1
7,2112,2224,49,3,2.25,1,1,1,1,1,1,1
7,2113,2225,37,3,2,1,1,2,2,1,1,1
7,2114,2226,55,1,3.5,1,1,2,2,1,1,1
7,2115,2227,60,,2,1,0,1,3,0,1,1
7,2116,2228,26,3,2.25,1,1,1,2,0,1,1
7,2117,2229,70,6,2.25,1,1,1,2,0,1,1
7,2118,2230,18,3,2.75,1,1,1,2,1,1,1
7,2119,2231,54,5,2.5,1,1,2,2,0,1,1
7,2120,2232,39,,3.75,1,0,1,2,1,1,1
7,2121,2233,64,5,2.5,1,1,2,3,1,1,1
7,2122,2234,56,6,2.5,1,0,1,2,1,1,1
7,2123,2235,63,4,3.5,1,1,1,1,1,1,1
7,2124,2236,74,,2,1,1,1,3,1,1,1
7,2125,2237,27,6,3.75,1,1,1,1,1,1,1
7,2126,2238,36,3,1,1,1,1,1,0,1,1
7,2127,2239,35,6,2.25,1,1,1,2,0,1,1
7,2128,2240,25,4,2,1,0,2,2,0,1,1
7,2129,2241,41,5,3.25,1,1,2,2,0,1,1
7,2130,2242,43,,2,1,1,1,2,0,1,1
7,2131,2243,20,5,2.75,1,0,2,1,1,1,1
7,2132,2244,36,6,2,1,0,1,2,0,1,1
7,2133,2245,26,6,3.25,1,1,3,1,0,1,1
7,2134,2246,65,5,2.5,1,1,2,1,0,1,1
7,2135,2247,58,3,2.75,1,0,1,2,0,1,1
7,2136,2248,55,,2.75,1,1,1,1,1,1,1
7,2137,2249,54,6,2.25,1,1,2,2,1,1,1
7,2138,2250,53,7,3.5,1,1,2,3,1,1,1
7,2139,2251,52,,2.25,1,1,1,2,1,1,1
7,2140,2252,41,4,3.75,1,0,1,1,1,1,1
7,2141,2253,30,7,2.25,1,1,2,2,0,1,1
7,2142,2254,68,6,2,1,1,1,2,0,1,1
7,2143,2255,42,7,1,1,1,1,2,0,1,1
7,2144,2256,23,6,2.25,1,0,1,2,1,1,1
7,2145,2257,42,2,2,1,1,1,1,1,1,1
7,2146,2258,46,4,3,1,0,1,1,1,1,1
7,2147,2259,51,6,2.25,1,0,3,3,1,1,1
7,2148,2260,42,5,2.75,1,0,1,1,0,1,1
7,2149,2261,57,5,3,1,1,2,1,1,1,1
7,2150,2262,28,5,2,1,0,1,1,1,1,1
7,2151,2263,31,6,3.25,1,0,3,1,0,1,1
7,2152,2264,45,5,2,1,1,1,1,1,1,1
7,2153,2265,40,5,2.75,1,0,3,1,0,1,1
7,2154,2266,68,6,3,1,1,2,3,0,1,1
7,2154,2267,65,3,3.5,1,0,2,2,0,1,1
7,2155,2268,66,6,2.5,1,0,3,2,1,1,1
7,2156,2269,63,,3.5,1,0,3,,1,1,1
7,2157,2270,20,6,2.5,1,1,3,2,0,1,1
7,2158,2271,57,6,2.5,1,0,1,2,1,1,1
7,2159,2272,60,2,2.25,1,1,2,1,1,1,1
7,2160,2273,71,7,3.25,1,1,1,1,1,1,1
7,2161,2274,19,6,3.25,1,1,2,1,0,1,1
7,2162,2275,74,5,2.5,1,1,1,2,0,1,1
7,2163,2276,40,6,2.25,1,0,1,1,1,1,1
7,2164,2277,62,6,1.5,1,0,1,1,1,1,1
7,2164,2278,61,,2.75,1,1,1,1,0,1,1
7,2165,2279,43,6,2,1,1,1,1,1,1,1
7,2166,2280,23,6,2,1,0,2,2,0,1,1
7,2167,2281,55,2,2.75,1,1,2,3,1,1,1
7,2168,2282,31,5,3.75,1,1,1,1,1,1,1
7,2169,2283,67,2,2.5,1,1,1,2,1,1,1
7,2170,2284,38,2,2.25,1,1,2,3,0,1,1
7,2171,2285,21,1,3,1,1,3,2,0,1,1
7,2172,2286,49,3,2.25,1,1,1,2,0,1,1
7,2173,2287,35,5,3,1,1,2,1,1,1,1
7,2174,2288,34,6,3,1,1,1,1,1,1,1
7,2175,2289,37,4,1.75,1,0,1,3,0,1,1
7,2176,2290,73,,2.5,1,0,1,2,0,1,1
7,2177,2291,38,5,3,1,1,1,1,0,1,1
7,2178,2292,55,5,3.5,1,0,1,2,1,1,1
7,2179,2293,17,7,2.25,1,1,3,2,0,1,1
7,2180,2294,82,6,2.5,1,1,1,,0,1,1
7,2181,2295,38,5,1.75,1,1,1,1,1,1,1
7,2182,2296,47,6,2.5,1,1,1,1,0,1,1
7,2183,2297,38,,2.666667,1,1,2,3,0,1,1
7,2184,2298,16,5,2.5,1,0,1,2,0,1,1
7,2185,2299,46,7,2.25,1,1,1,1,0,1,1
7,2186,2300,38,5,3.75,1,1,3,1,1,1,1
7,2187,2301,25,5,2.75,1,1,2,1,1,1,1
7,2188,2302,35,6,2.5,1,1,1,1,0,1,1
7,2189,2303,24,6,2.25,1,0,3,1,1,1,1
7,2190,2304,48,6,2.25,1,0,1,2,0,1,1
7,2191,2305,80,5,2.25,1,0,1,3,1,1,1
7,2192,2306,41,2,3,1,0,3,1,0,1,1
7,2193,2307,64,,2.5,1,0,3,3,0,1,1
7,2194,2308,27,6,4.333333,1,1,3,1,0,1,1
7,2195,2309,66,6,1.5,1,1,1,1,0,1,1
7,2196,2310,56,,2,1,1,2,3,0,1,1
7,2197,2311,74,6,2.5,1,1,1,2,0,1,1
7,2198,2312,46,4,2.75,1,1,2,2,1,1,1
7,2199,2313,27,5,2.75,1,1,2,2,0,1,1
7,2200,2314,52,6,2.5,1,0,1,2,1,1,1
7,2201,2315,49,5,2.5,1,1,1,1,0,1,1
7,2201,2316,16,6,3,1,0,1,2,0,1,1
7,2202,2317,49,6,3,1,1,1,1,1,1,1
7,2203,2318,84,,3.25,1,0,2,3,1,1,1
7,2204,2319,40,5,2.75,1,1,2,2,1,1,1
7,2205,2320,25,5,1.5,1,1,2,1,1,1,1
7,2206,2321,57,3,2.25,1,0,2,2,1,1,1
7,2207,2322,31,,1.75,1,1,2,3,0,1,1
7,2208,2323,36,6,2.25,1,1,1,1,1,1,1
7,2209,2324,20,5,1.25,1,1,1,1,1,1,1
7,2210,2325,58,2,2.5,1,1,2,1,0,1,1
7,2211,2326,35,7,2,1,0,1,2,0,1,1
7,2212,2327,25,2,2.5,1,1,2,2,0,1,1
7,2213,2328,42,7,1,1,0,1,1,1,1,1
7,2214,2329,20,3,4.5,1,1,3,2,1,1,1
7,2215,2330,20,4,3.5,1,1,3,2,0,1,1
7,2216,2331,66,,3.5,1,1,2,1,0,1,1
7,2217,2332,42,,2.25,1,0,1,1,0,1,1
7,2218,2333,29,2,2.5,1,1,1,2,1,1,1
7,2219,2334,33,6,2.25,1,1,3,1,0,1,1
7,2220,2335,27,2,2,1,1,2,2,0,1,1
7,2221,2336,32,6,2.5,1,0,1,1,0,1,1
7,2222,2337,48,5,3.25,1,1,3,1,1,1,1
7,2223,2338,57,6,3.25,1,1,1,1,1,1,1
7,2223,2339,22,5,3.5,1,1,1,2,0,1,1
7,2224,2340,22,,2,1,0,1,2,1,1,1
7,2225,2341,49,,1.25,1,1,2,1,1,1,1
7,2226,2342,16,7,2,1,1,1,2,0,1,1
7,2227,2343,57,7,3,1,1,1,3,1,1,1
7,2228,2344,34,6,3,1,1,2,1,0,1,1
7,2229,2345,22,4,2.5,1,1,2,1,1,1,1
7,2230,2346,40,,1.75,1,1,1,2,1,1,1
7,2231,2347,31,5,3,1,1,1,1,0,1,1
7,2232,2348,58,6,1.5,1,1,1,1,1,1,1
7,2233,2349,72,,3,1,0,3,3,0,1,1
7,2234,2350,52,4,2,1,0,2,2,1,1,1
7,2235,2351,44,7,1.5,1,1,2,2,0,1,1
7,2236,2352,47,6,2.5,1,0,1,1,1,1,1
7,2237,2353,42,,1.5,1,1,2,1,0,1,1
7,2238,2354,70,,3.25,1,0,2,2,1,1,1
7,2239,2355,63,6,1.75,1,1,1,1,1,1,1
7,2240,2356,25,6,3,1,0,3,1,1,1,1
7,2241,2357,24,6,2.25,1,1,3,1,1,1,1
7,2242,2358,60,4,2.5,1,0,1,2,0,1,1
7,2243,2359,28,6,2.5,1,1,2,2,0,1,1
7,2244,2360,59,6,2,1,1,1,3,0,1,1
7,2245,2361,66,5,2.75,1,0,1,2,0,1,1
7,2246,2362,35,5,3,1,0,1,1,1,1,1
7,2247,2363,43,7,2,1,0,2,2,0,1,1
7,2248,2364,60,6,2.5,1,0,1,1,0,1,1
7,2249,2365,47,5,2.5,1,0,1,1,1,1,1
7,2250,2366,43,5,2.5,1,1,2,1,1,1,1
7,2250,2367,17,4,2,1,0,2,1,0,1,1
7,2251,2368,31,6,2.25,1,1,1,1,1,1,1
7,2252,2369,29,6,3.25,1,0,3,2,1,1,1
7,2253,2370,36,3,2.25,1,0,3,1,1,1,1
7,2254,2371,43,4,4,1,0,2,2,1,1,1
7,2255,2372,82,6,4,1,0,1,2,0,1,1
7,2255,2373,80,5,4,1,1,1,2,1,1,1
7,2256,2374,23,5,2.5,1,0,2,2,1,1,1
7,2257,2375,39,6,2.5,1,0,1,1,1,1,1
7,2258,2376,28,6,2,1,1,1,1,1,1,1
7,2259,2377,46,2,3,1,1,2,1,1,1,1
7,2260,2378,56,3,2.5,1,1,1,1,1,1,1
7,2261,2379,88,3,2,1,1,1,2,1,1,1
7,2262,2380,28,2,2.25,1,1,1,1,1,1,1
7,2263,2381,44,,2,1,0,1,2,1,1,1
7,2264,2382,54,5,3.5,1,1,1,2,0,1,1
7,2265,2383,33,5,2.25,1,1,3,3,1,1,1
7,2266,2384,69,3,3.25,1,1,2,3,0,1,1
7,2267,2385,18,7,4,1,1,2,2,0,1,1
7,2268,2386,79,6,2,1,0,2,2,1,1,1
7,2269,2387,70,6,3.5,1,0,1,2,0,1,1
7,2270,2388,32,7,2.5,1,0,1,1,0,1,1
7,2271,2389,31,6,1.5,1,1,3,1,1,1,1
7,2272,2390,55,4,2.25,1,0,1,1,1,1,1
7,2273,2391,23,5,2.5,1,0,1,2,0,1,1
7,2274,2392,59,5,3,1,1,1,2,0,1,1
7,2275,2393,31,4,2.75,1,1,3,3,0,1,1
7,2276,2394,49,2,2.75,1,1,1,2,1,1,1
7,2277,2395,28,3,2.5,1,1,2,2,1,1,1
7,2278,2396,47,6,2.5,1,0,3,1,1,1,1
7,2278,2397,41,3,3,1,1,3,1,0,1,1
7,2279,2398,24,3,3.5,1,1,3,2,1,1,1
7,2279,2399,17,5,2.25,1,1,3,,1,1,1
7,2279,2400,21,6,2,1,1,3,2,1,1,1
7,2280,2401,53,2,2.5,1,0,1,1,0,1,1
7,2281,2402,48,,2.75,1,1,2,1,1,1,1
7,2282,2403,43,3,3.75,1,1,1,1,0,1,1
7,2283,2404,34,6,2,1,0,3,1,0,1,1
7,2284,2405,37,6,2.75,1,0,2,1,0,1,1
7,2285,2406,42,5,3,1,0,2,2,0,1,1
7,2285,2407,37,,1.75,1,1,2,2,0,1,1
7,2286,2408,44,6,2.5,1,1,1,2,1,1,1
7,2287,2409,54,7,1.25,1,1,2,1,0,1,1
7,2288,2410,18,6,2.5,1,1,3,2,1,1,1
7,2289,2411,48,6,2.75,1,1,1,2,1,1,1
7,2290,2412,49,5,2.25,1,1,2,1,0,1,1
7,2291,2413,54,3,2.25,1,0,2,1,1,1,1
7,2292,2414,23,5,2.5,1,1,1,1,1,1,1
7,2293,2415,36,6,2.5,1,1,2,3,0,1,1
7,2294,2416,28,6,3.5,1,1,2,1,0,1,1
7,2295,2417,28,,1.5,1,1,,1,0,1,1
7,2296,2418,55,4,2.75,1,0,1,1,1,1,1
7,2297,2419,32,6,2.75,1,1,1,1,1,1,1
7,2298,2420,22,4,2.25,1,0,2,2,0,1,1
7,2299,2421,51,6,3,1,0,3,1,1,1,1
7,2300,2422,38,6,2,1,0,1,1,1,1,1
7,2300,2423,36,6,2,1,1,1,1,0,1,1
7,2301,2424,38,5,2.75,1,1,2,3,1,1,1
7,2302,2425,59,3,2.75,1,1,1,1,1,1,1
7,2303,2426,38,5,2.25,1,1,3,2,1,1,1
7,2304,2427,33,4,2,1,0,3,1,0,1,1
7,2305,2428,46,5,2,1,1,1,1,1,1,1
7,2306,2429,70,,2.75,1,0,1,1,1,1,1
7,2307,2430,50,5,2,1,0,1,1,0,1,1
7,2308,2431,33,,2.75,1,1,1,1,1,1,1
7,2309,2432,27,,2,1,1,2,2,1,1,1
7,2310,2433,76,,2.5,1,0,2,,0,1,1
7,2311,2434,50,,3,1,0,2,,0,1,1
7,2312,2435,35,5,1.75,1,0,3,1,0,1,1
7,2313,2436,21,5,3.25,1,1,1,1,1,1,1
7,2314,2437,52,3,3.25,1,1,1,1,1,1,1
7,2315,2438,31,7,1,1,1,1,1,1,1,1
7,2315,2439,34,5,2,1,0,1,2,0,1,1
7,2316,2440,34,6,2,1,1,1,1,1,1,1
7,2317,2441,44,,3.5,1,1,3,1,0,1,1
7,2318,2442,47,5,2.75,1,1,1,1,0,1,1
7,2319,2443,54,5,2,1,0,1,3,0,1,1
7,2320,2444,62,6,2.5,1,1,2,2,0,1,1
7,2321,2445,76,5,2.75,1,1,1,1,1,1,1
7,2322,2446,35,,2,1,0,2,1,1,1,1
7,2323,2447,65,,3.25,1,0,2,1,0,1,1
7,2324,2448,65,6,2,1,0,1,3,0,1,1
7,2325,2449,63,5,3.25,1,1,1,2,1,1,1
7,2326,2450,45,,1.75,1,1,1,3,0,1,1
7,2327,2451,73,6,2.5,1,1,1,2,0,1,1
7,2328,2452,45,5,2,1,0,3,2,0,1,1
7,2329,2453,21,,2.5,1,0,3,2,0,1,1
7,2330,2454,42,,2.75,1,0,1,1,1,1,1
7,2331,2455,45,,2.5,1,1,1,2,0,1,1
7,2332,2456,17,6,3,1,1,1,2,0,1,1
